72.4
72.1
72.6
72.3
72.8
72.5
72.6
72.7
72.5
72.7
72.7
72.6
72.5
72.4
72.2
71.2
70.2
70.4
70.7
70.4
70.8
70.6
70.9
70.7
71.1
70.8
71.2
71.0
71.3
71.3
71.5
71.6
71.4
71.6
71.5
71.4
71.5
71.5
71.6
71.5
70.8
69.3
69.3
69.6
69.4
69.7
69.8
70.1
69.9
70.2
70.1
70.4
70.2
70.5
70.3
70.6
70.4
70.7
70.5
70.7
70.6
70.6
70.6
70.5
70.7
70.6
70.7
70.6
70.7
70.7
70.6
70.6
70.7
70.6
70.6
70.5
70.4
70.4
70.2
69.7
69.2
69.1
69.0
68.9
68.8
68.7
68.6
68.4
68.3
68.1
68.0
67.7
67.3
66.9
67.1
67.3
67.5
67.7
67.9
68.1
68.3
68.5
68.7
68.9
69.1
69.3
69.5
69.7
69.9
70.1
69.6
69.2
68.8
68.7
68.9
69.1
69.2
69.4
69.6
69.8
69.9
70.1
70.3
70.4
70.6
70.8
70.9
71.1
71.2
71.0
70.7
70.3
70.2
70.4
70.6
70.7
70.9
71.0
71.2
71.3
71.4
71.6
71.7
71.9
72.0
72.2
72.2
71.9
71.5
71.2
71.4
71.5
71.7
71.8
71.9
72.1
72.2
72.3
72.5
72.6
72.7
72.8
72.9
72.7
72.4
72.0
72.1
72.2
72.3
72.4
72.5
72.7
72.8
72.9
73.0
73.1
73.3
73.4
73.3
73.0
72.7
72.6
72.7
72.8
72.9
73.0
73.1
73.2
73.3
73.4
73.6
73.7
73.6
73.4
73.1
72.9
73.0
73.1
73.2
73.3
73.4
73.5
73.6
73.7
73.8
73.8
73.6
73.3
73.1
73.2
73.3
73.4
73.5
73.6
73.7
73.8
73.9
73.9
73.6
73.4
73.2
73.3
73.3
73.4
73.5
73.6
73.7
73.8
73.9
73.6
73.4
73.1
73.2
73.3
73.4
73.5
73.6
73.7
73.8
73.6
73.3
73.1
73.1
73.2
73.3
73.4
73.5
73.6
73.5
73.2
73.0
73.0
73.1
73.1
73.2
73.3
73.3
73.1
72.9
72.7
72.8
72.9
73.0
73.0
72.9
72.7
72.5
72.5
72.5
72.6
72.7
72.6
72.4
72.2
71.9
71.7
71.5
71.3
71.1
70.9
70.7
70.5
70.3
70.1
70.2
70.3
70.4
70.5
70.6
70.6
70.7
70.8
70.9
71.0
71.1
71.1
71.2
71.3
71.4
71.5
71.3
71.1
70.9
70.8
70.9
70.9
71.0
71.1
71.2
71.3
71.3
71.4
71.5
71.6
71.6
71.7
71.8
71.9
71.7
71.5
71.3
71.3
71.4
71.5
71.6
71.6
71.7
71.8
71.8
71.9
72.0
72.1
72.2
72.0
71.9
71.7
71.6
71.7
71.8
71.8
71.9
72.0
72.0
72.1
72.2
72.3
72.3
72.3
72.1
72.0
71.8
71.9
71.9
72.0
72.1
72.1
72.2
72.3
72.3
72.4
72.5
72.3
72.2
72.0
72.0
72.1
72.1
72.2
72.3
72.3
72.4
72.5
72.5
72.4
72.3
72.1
72.0
72.1
72.2
72.2
72.3
72.3
72.4
72.5
72.4
72.3
72.1
72.0
72.1
72.1
72.2
72.2
72.3
72.4
72.4
72.2
72.1
71.9
72.0
72.0
72.1
72.1
72.2
72.3
72.2
72.1
71.9
71.8
71.9
72.0
72.0
72.1
72.1
72.0
71.8
71.7
71.7
71.8
71.8
71.9
71.9
71.8
71.7
71.5
71.5
71.6
71.6
71.7
71.6
71.4
71.3
71.1
71.0
70.8
70.7
70.5
70.4
70.3
70.1
69.9
70.1
70.1
70.2
70.3
70.3
70.4
70.4
70.5
70.5
70.6
70.7
70.6
70.4
70.3
70.4
70.4
70.5
70.5
70.6
70.7
70.7
70.8
70.8
70.9
70.9
71.0
71.0
70.9
70.8
70.8
70.8
70.9
71.0
71.0
71.1
71.1
71.2
71.2
71.3
71.3
71.4
71.3
71.2
71.1
71.2
71.2
71.3
71.4
71.4
71.5
71.5
71.6
71.6
71.7
71.6
71.5
71.4
71.5
71.5
71.6
71.6
71.7
71.7
71.8
71.8
71.9
71.9
71.7
71.6
71.7
71.7
71.8
71.8
71.9
71.9
72.0
72.0
72.1
72.0
71.8
71.8
71.9
71.9
72.0
72.0
72.1
72.1
72.2
72.1
72.0
71.9
72.0
72.0
72.0
72.1
72.1
72.2
72.2
72.2
72.1
72.0
72.0
72.1
72.1
72.2
72.2
72.3
72.3
72.1
72.0
72.1
72.1
72.2
72.2
72.3
72.3
72.2
72.1
72.1
72.1
72.2
72.2
72.3
72.2
72.1
72.0
72.1
72.1
72.2
72.2
72.2
72.0
72.0
72.0
72.1
72.1
72.1
72.0
71.9
71.9
72.0
72.0
71.9
71.8
71.7
71.6
71.5
71.4
71.3
71.2
71.1
71.1
71.1
71.2
71.2
71.2
71.3
71.3
71.4
71.4
71.5
71.5
71.5
71.5
71.4
71.3
71.4
71.4
71.5
71.5
71.6
71.6
71.6
71.7
71.7
71.8
71.8
71.8
71.6
71.6
71.7
71.7
71.8
71.8
71.9
71.9
71.9
72.0
72.0
72.1
72.0
71.9
71.9
71.9
72.0
72.0
72.0
72.1
72.1
