data
3.4
3.7
10.7
19.0
23.7
29.3
39.1
36.9
33.0
35.9
39.0
35.8
33.1
37.2
37.5
35.2
36.0
37.7
35.8
34.9
37.5
35.8
34.7
37.3
36.4
35.9
37.1
35.8
36.2
36.4
35.3
36.7
35.6
36.7
35.9
36.5
35.8
36.6
35.7
36.6
36.3
36.0
35.1
34.4
33.6
33.9
34.2
33.4
34.9
34.5
35.1
34.7
34.6
34.7
34.3
34.6
34.1
34.5
34.1
34.7
34.7
34.4
34.8
34.6
35.1
35.2
34.7
34.7
34.8
34.6
34.2
33.7
33.9
34.3
33.9
34.3
33.9
34.3
33.8
34.1
33.8
33.9
33.6
33.8
33.5
33.7
33.3
33.5
33.4
33.3
33.3
33.2
33.0
33.3
33.3
33.2
32.9
32.6
32.2
32.4
32.3
32.5
32.6
32.9
32.7
33.2
32.9
33.1
33.1
33.5
33.6
33.4
33.8
33.8
34.2
34.4
34.2
34.3
34.5
34.4
34.4
34.5
34.3
34.3
34.4
34.4
34.4
34.3
34.2
34.2
33.9
33.7
33.7
33.6
33.6
33.6
33.5
33.4
33.3
33.3
33.3
33.1
33.0
32.9
32.7
32.8
33.2
33.7
34.1
34.6
35.0
35.4
35.8
36.1
35.9
35.6
35.4
35.2
35.0
34.7
34.8
35.2
35.6
36.0
36.4
36.8
37.1
37.5
37.4
37.2
37.0
36.8
36.6
36.3
36.2
36.6
36.9
37.3
37.7
38.0
38.3
38.5
38.3
38.1
37.9
37.7
37.5
37.3
37.6
37.9
38.2
38.6
38.9
39.2
39.2
39.0
38.8
38.6
38.4
38.2
38.2
38.5
38.8
39.1
39.4
39.7
39.8
39.6
39.4
39.2
39.0
38.9
38.8
39.1
39.4
39.6
39.9
40.2
39.9
39.7
39.5
39.3
39.2
39.4
39.7
40.2
40.5
40.3
40.1
39.9
39.8
39.6
39.7
39.9
40.2
40.4
40.6
40.4
40.2
40.1
39.9
39.7
39.8
40.1
40.3
40.5
40.5
40.3
40.2
39.9
39.8
40.1
40.3
40.5
40.4
40.3
40.1
39.9
39.8
39.9
40.2
40.4
40.3
40.2
39.9
39.7
39.9
40.1
40.3
40.1
39.8
39.7
39.6
39.9
40.1
39.9
39.8
39.6
39.5
39.5
39.7
39.7
39.6
39.5
39.3
39.2
39.1
38.9
38.8
38.7
38.5
38.4
38.3
38.1
38.0
37.9
37.8
37.9
38.1
38.3
38.5
38.6
38.8
39.1
39.3
39.3
39.2
39.1
38.9
38.8
38.7
38.6
38.8
39.0
39.2
39.3
39.5
39.7
39.9
39.8
39.7
39.6
39.4
39.3
39.2
39.3
39.4
39.6
39.8
40.1
40.2
40.1
39.9
39.7
39.6
39.7
39.8
40.2
40.3
40.5
40.4
40.3
40.2
40.1
39.9
40.2
40.4
40.5
40.7
40.6
40.5
40.3
40.2
40.1
40.1
40.3
40.4
40.6
40.8
40.7
40.6
40.5
40.4
40.3
40.3
40.4
40.6
40.7
40.7
40.6
40.5
40.4
40.3
40.4
40.5
40.7
40.8
40.8
40.7
40.6
40.5
40.4
40.6
40.7
40.9
40.8
40.7
40.6
40.5
40.4
40.5
40.7
40.7
40.6
40.5
40.4
40.4
40.4
40.5
40.6
40.5
40.5
40.4
40.3
40.3
40.4
40.4
40.3
40.2
40.1
39.9
39.8
39.8
39.7
39.6
39.5
39.4
39.3
39.2
39.1
39.0
39.1
39.2
39.4
39.5
39.6
39.8
39.9
39.8
39.7
39.6
39.5
39.4
39.5
39.6
39.7
39.9
40.2
40.2
40.1
39.9
39.8
39.9
40.1
40.2
40.4
40.5
40.5
40.4
40.3
40.2
40.2
40.3
40.4
40.5
40.7
40.8
40.7
40.6
40.6
40.5
40.5
40.7
40.8
40.9
41.0
41.1
41.0
40.9
40.8
40.9
41.0
41.1
41.2
41.3
41.2
41.2
41.1
41.0
41.1
41.2
41.4
41.5
41.4
41.3
41.3
41.2
41.3
41.4
41.5
41.6
41.5
41.4
41.3
41.3
41.4
41.5
41.6
41.5
41.5
41.4
41.3
41.4
41.5
41.6
41.5
41.5
41.4
41.4
41.5
41.6
41.5
41.5
41.4
41.3
41.4
41.5
41.5
41.4
41.3
41.3
41.4
41.5
41.4
41.3
41.3
41.3
41.4
41.3
41.3
41.2
41.1
41.0
41.0
40.9
40.8
40.7
40.7
40.6
40.6
40.7
40.8
40.9
41.0
41.1
41.1
41.0
41.0
40.9
40.8
40.8
40.8
40.9
41.0
41.1
41.2
41.3
41.3
41.2
41.2
41.1
41.0
41.1
41.2
41.3
41.4
41.5
41.5
41.5
41.4
41.3
41.3
41.3
41.4
41.5
41.6
41.7
41.7
41.6
41.5
41.5
41.4
41.5
41.6
41.7
41.8
41.8
41.7
41.6
41.6
41.5
41.6
41.7
41.8
41.9
41.8
41.7
41.7
41.6
41.6
41.7
41.8
41.9
42.0
41.9
41.9
41.8
41.8
41.9
42.0
42.1
42.0
41.9
41.9
41.8
41.9
42.0
42.0
42.0
41.9
41.9
41.8
41.8
41.9
42.0
42.1
42.0
41.9
41.9
42.0
42.0
42.1
42.0
41.9
41.9
41.9
42.0
42.1
42.0
41.9
41.9
42.0
42.0
42.0
42.0
41.9
41.9
42.0
41.9
41.9
41.8
41.8
41.9
42.0
41.9
41.9
41.8
41.7
41.7
41.6
41.5
41.5
41.4
41.4
41.5
41.6
41.6
41.7
